0xbdee9f3e07acf10b6604c32fea503fe663aa6dd3,54,,,
0x2ca617bf99bacd5c9e62b31e6afb6b1b521e039a,76,,,
0xaab6d627691e4f81fa1eec56e82dac79eea0dd21,111,,,
0xfa60ee599bbbc8c2eb344ef8152dd04dc07a952d,56,,,
0x238eC8054003cc22A31fC472bbCc04FD454142a4,70,,,
0xf5688Cb74c780bd3D6B79D0E40962E1aB138FD9C,51,,,
0xd1b6016017563342e36ea1baea79c2591d3b73fd,685,,,
0xa22a1505db43f49b45d60dadd089d7408f5e8985,59,,,
0xe98aaa1908a65ea2efca0c4aaed15ef0e140870d,68,,,
0x353d00fbcB6d2619AA033002d320fF031AD01359,80,,,
0xab6317174fb7c0b66a062a47342bac017bf1997a,53,,,
0x41a04865c6565c3dc4338fc6e379657d33b5c4bd,67,,,
0xDE1dA0d6b989ab03ac07D70004d10D34f36AC493,70,,,
0x6e9dae85b88dd8eba73054f863558764c52842a6,59,,,
0xE9477C75b6E30013895671cB6411800f07DF9f70,55,,,
0xf2f4768df79e4afc9d837ae359188cdff6c8585a,51,,,
0xA9c1d50E3CCAD88F8D8986EDa2E56AFa13165b9e,56,,,
0x229aebf1742027b46d8470ea6db3787150db7f57,65,,,
0xcb46b7909e9266ad7f0dbbaa15f97c92961cf7d0,63,,,
0x5cc57ac626c93da39a3eed5c3f7c5f98afc369d6,56,,,
0x2559000c956b63169231d7dd49df5ed6fba04c23,62,,,
0xe61fdfe477E5507d7ec33EB463DEf27Bc31B8d28,61,,,
0x4013Eb2571542E83458B6F548A868476aBD211B6,67,,,
0xc4C5408E3bCcDAdd60c73465339C4E8bf4930Ec2,71,,,
0xA785a24C42B3AD813431A3c279C793c31a451460,79,,,
0x70f1954be599A6D61cbCB06c59557aE160E1Ceb9,74,,,
0xd732a7fbce46738d4a0109aa0cabb37e2bb7ac34,64,,,
0x89d6decb5Cb8aA2Ca52e4F005CE2F52491C33063,75,,,
0x1703B05dd32C4c6C375B151770fcFA221A5Cef5e,69,,,
0xeeB44B7A41174792690ccc9c048fB19c1da544AC,72,,,
0xD5E6824Ac986962CD275DF02b5EC53Ded2c18731,52,,,
0xf757e520a2bC7e9ee9F437A803d8B4fe3eCA967d,67,,,
0xD579fFEf0ba0Cc7A968db54Acd7DBec728c52Eed,71,,,
0xbE9121825032020Af533F74d0b176590486CA20C,68,,,
0x203FdFD522Df0646d4399115091EcdF6Fc452bD7,69,,,
0xe54af4ea44df037b2fa1bfbd4e04b2a433732cb1,69,,,
0xe1da7095b2e19677e738987d1534fa88ee10d874,76,,,
0x1b89A982cB8B95dcBaA1dF56c8b72800AAee6182,68,,,
0x021753d1dfde9ca4fcae134a9995a32ba729c534,52,,,
0xD0dE64C07923FDA2ddce562798A2Ec5Dd6A8364b,64,,,
0x618234cc388D3EB5F301ac6ec75B23744fE13d23,71,,,
0x920F816dEaF29FdeB35Ff664b118423672601D3c,51,,,
0xe783dC990cc69F4E66C34E4a12963330b6A7C047,64,,,
0xfe60e7b2fb92e6e5eb9284526f2dd49c39113d00,62,,,
0x70554268ca4a3151c2fee0968aa8a7e687b3a442,55,,,
0x61fA0dc031692cD5Aa6c9E491287E6B2f5E2f85E,55,,,
0x00b8847A0eB1Cc557F08AF64A76bAA82CF03D3B6,186,,,
0x6af7EB44404A7175D6ABA34a622046De3Da39395,66,,,
0xEe97e6781b86a1DBDB023616BfF92a07608771b6,65,,,
0x7aF27E69362741f59E2A3673F24dc2229e65A601,52,,,
0x3E8dc62528eBD3E44DbFCe0962e39f462Fe8bC22,65,,,
0x53e6524ae3f055d10528497de96b1fb97f32a8b8,68,,,
0xf55aa90eb0ff7b101f9c749680c04420dbc06f4f,60,,,
0x9f3f0Cc46683A6321484feD09d1efA7FCB5DA4D2,60,,,
0x118ea82C7c49C778eAD55E9DcD84D9a5991bfBf1,51,,,
0xe0b397c7dce993210674f3bc49e43ee9b6486cff,68,,,
0xe2F4054889fAca9d80c3C589d7ccA0C94d022e95,59,,,
0x37A77aFBA841C54A82b1b1d6fc78256fa9d7D1Cc,74,,,
0x054AebDb5E11929a73f4Bb2D77f3ed46017815d5,52,,,
0xd1264f16A82830015efb108Ad5Ff7aa53a5678A7,72,,,
0x8036d84568952a1f3b6e541c086b59c20a6709e8,67,,,
0xd8520Be947D5D08f61e4dC1880946b14d604B9eb,60,,,
0x6e345c1D6D207727AeE7BE01C145642aF189a830,67,,,
0x97FD2007c7DDC80C3B6bB5894A6CCa379B033adf,59,,,
0x01e2f6e1e57934071589d6880730caea2ea6bd28,77,,,
0x8589d7d4d9601d8def11046881829d3d27716d05,72,,,
0x146D6573B51dd60019521E2b5158bBbeA0Ab9180,73,,,
0x1A674Fdb6c252026b7515460747736ccf921C604,51,,,
0x598CC0DFe6cC30F74AF074b6E067984D637D6F15,65,,,
0x95ff27995fa321c50d8dba5fea13eca71af34300,76,,,
0xfc7c7a714785a20eaE3AfF5b6348E83bC4Dd0d1f,69,,,
0x6c249918B214Be078b7d43de9a9223e975BF1f51,56,,,
0x81eee7ff2b5b6898a9f5b4ba38e45698be053272,78,,,
0x59c83AE402f52CDE0bf707Cf8135bCF73d1CdE03,69,,,
0xd092bf937f6025783e7e2218b6c5340c8a123566,52,,,
0x6A99D670ea29512e7B9bF62Ee23A0b32AC96bABc,57,,,
0x4456b998C61ED0e110e01a29af46436F8B627C0d,52,,,
0x3E3a482A82e008C52561C3cD7DFf7242538d11d2,73,,,
0x9374d62AF53e605e9a7387018ccEdfD91AECd976,53,,,
0x5B5d7A64b53d92f832C52931Ef56aE4BA8178B0D,70,,,
0x84F8D2D4207009D2d45e9D3BC5773C704C31B7C3,70,,,
0x29c7799ec2434b9410d075b3ffc1b3d6688263e1,76,,,
0xdC2f08A8a4596902455d0497d0178c551a8FC70a,69,,,
0x18FA1946153337B1Fa8C0e3B50E6e08a2ef8c373,69,,,
0xdebca43c004696faef2cf5ac102fd1b905c8a0ea,57,,,
0xc95078593fcd03d606d47794c1e320b18584a39e,75,,,
0x1ab56a5be896C9615A5513058C1E01832F14D3A6,3830,,,
0x0cDF84B7e4C61B6e5dC2c4c7a0A8C273401E73ba,73,,,
0x75C4042EFB7c1B50429DCE5077a16c03916a1345,74,,,
0x614F8d3e336b3211F8700a0A13C250b1A9378E70,71,,,
0x217342466B77a41B35B6497135c48dA047B73F1B,54,,,
0xdb450ff306221c47bbbc4dad3fdef4e8e28ea9ca,74,,,
0xc6a3Aff2337af015fE51C21ea35578E7042Bb64d,76,,,
0x410e0e39310B576C57D108C497efDD2E72E80bE0,72,,,
0x5F16Cc5A9A8c1EB9E258b8A98C1E7220BF6a6D5F,54,,,
0x7b9fc476816c36cf0cd10f173da06ee60c9824d4,76,,,
0xc885c4dc374d56c3e72f7ca9b973e804a3a53725,74,,,
0xf26ac22fdcd40b9383e84f1a5f4e749a7655431c,72,,,
0xbA6153Ca9d21d851207A2EcE3b82769De3bc6961,80,,,
0x7239F1C92CDBE6fD60cA7958361A7533370d8563,61,,,
0x3ad9fb21ed530a437f50c9cd7e7ac4a949c6dbe5,57,,,
0x5C16b60F66Dae26Abd233b2194E9Ad38e78d50B3,62,,,
0x409AdF600E0E527cd843e0563385a140142A4050,67,,,
0x7358e9dc021c2A1299029441064c579192Aa09B1,74,,,
0x6504ca387a6e88a6b0edb5c129f2e08c345e4e87,79,,,
0xcECe01684d603F4F3118Ad3fafEB50fAC9Bb2967,70,,,
0x20E0f8F834d8915Fc6093000bE5DEe37252888b0,61,,,
0x908526144b2C5b22BB1262735bFD99683c30A50f,78,,,
0xd60834ae6e3A0de5a3DB8eCfBc0d56239feFe1d0,77,,,
0x95Ea8bd060191551Eb4B861a32bddf397a14BdC5,71,,,
0xf5520620fe4e4aa113b9061090777915f35b3345,54,,,
0xdD5B34550ae90B4B6763890618c7Fc547eb0AAAC,65,,,
0xa9AC278Cf9AcA6BD0bE99a08f899450ca191d78f,67,,,
0xfd06884ecbc6091c4b52f1391b3999f8c437286e,62,,,
0xEAa658A1fe818535c0677F7F8EF623dEB586c25e,400,,,
0x3741c9e7b030924de1392a0c954e7a3019858022,58,,,
0x3Fd73AEBB94A9F32d619332D9caeF68CDDaB7a43,126,,,
0xE15c4E2475f9416D91d275D91aBe5D8E226Df19f,59,,,
0x18794A2136F2407D18e80a852E6eA7DE6bA8d0E9,73,,,
0x0A5D2597B4c345761A49C33BD89a84da361fD2dF,61,,,
0xc6a494a201ed19b6491274d1ca5b84a9745caddf,67,,,
0xB0a1c678FA8be3b6b51B7eeE79530D75d77E0d60,65,,,
0xf552e02f22094137984df9f73bfb7f4675059667,69,,,
0xf9a6840b516678e94cfca1735a71bb00eb4f4c32,72,,,
0x7210b4546EC34b790Ca1f7aBd52E50f77dA24daB,56,,,
0xA0A3Fd2fB996be0D76208eF7F125147fd7066102,75,,,
0xf28A50cdda588742C36944Da448c425B37b64366,61,,,
0xB4Fb7d8CFFeEEfdB23Ea225F3eF6ebef19F4a651,75,,,
0x1c6ea174f2932ba03e3ff97219781515f8f9eb59,51,,,
0x648a94adaf9000579034f9a2506c88a2c73620c7,61,,,
0x594498e9957BCA1707212fD918670BC238AfE96F,66,,,
0x210780A4b0CF360b2D447Edc1b514f31590fb08F,69,,,
0xccdc78237ccc0ec2327bbde2fea37df93f555f8c,60,,,
0xF789E028E50aec44815ecD2222E38114a59160Cc,68,,,
0x7845c830684e24ec8f63ba09336e3ff0617fa68f,52,,,
0xc947c6504dc26c5804627b7b4256013f5bdf2984,74,,,
0x022430b97dde90ff53d0615b3138a1e41e164c9f,64,,,
0x4c41bfdb3786c4dec1c0d5ddd8543be6f829ede6,70,,,
0xb50490dFd6B3201014cE409003fc32C124Fef58B,59,,,
0xb13bd57855a4bc970e950c35daf1754f7fb65a6c,67,,,
0x6E5442986f79432267f3f0523aeD80BdC74702F8,65,,,
0x1a0b00c14cc049717d0961291d9ed8b2c5d8723a,55,,,
0xf78d9f7498263eb52adf2c64ee48bd87be2c8443,72,,,
0x6200834a9E89d82a60a428651322179FbaaA93C5,52,,,
0x70a6Ebcf45f0b00605aD4e46D7F98a68eEaA6835,64,,,
0xcFbb9589100D9605773d1Ec5551b31Ef949760e7,57,,,
0xFF587DD68c0CC6503D09591AC7841a1d3F8A47C3,58,,,
0xd148d9F0Bf863045D0013CC9B6e5530452F66635,72,,,
0xbc8effddf7fefa7d09d68683709bb86854e5a34d,68,,,
0xf509e1ebf7e50C7564bd05F9dB7eD566d191BDC8,59,,,
0xd16cc1e12706610e7c400abd9c3965ce4926eac3,66,,,
0x400e3afF564AADB52678831000212BBD32eeDe8C,80,,,
0x9C016424a9c83bf9C3be447AA740c5cfaa6C03d7,76,,,
0x2092366fF7e45e1ACBFE9C42c22c46a46E75D3Ab,118,,,
0x1625241e440bB6761Eb67ac1FE14673800DDdE12,51,,,
0x3d3051573018694Cf5681AEe8Ee7c264758e5786,79,,,
0xeD46DB26DFEfe96088B6DFa346C0B2b9A468B4eb,58,,,
0x9b6b6df78a67b19bc01692185d9eae9d5c3b117c,796,,,
0x3b3275e825bd33b99876c405fa4f97bc8bf9863a,53,,,
0x600f9dc705CE62fFE16741d719aa3da9cDbD0914,56,,,
0x81566e3b81B9e1b53cFC8A26b0b865A350DDcd3d,52,,,
0x4E9BbC6078F5DBcD48899CC7fb067581aA7D9265,61,,,
0x29Cd43717F485C6F919710BD60654Fc3540955AE,77,,,
0x3415ab8f0c82ea595fcbfa6375b14959b89060be,78,,,
0x4cff8d4492c6b843b1feff97fe242ae9cd4ebed0,66,,,
0x57a724c12414087a435080ce1a3b4db907a28f9f,65,,,
0x9Ceec83FF5C91Da62F4EFc7FF12c51b7101dE8f3,69,,,
0x453E100dA98D722E792129B1C6EA88Cd9027B4af,75,,,
0x870D568676752556AC76acF5E6058263cD777175,69,,,
0x86CDA41F23dB1A1D2bF0cf577A4181631F04D75a,51,,,
0xbcB29Df51E1Ce37671a6B9FC099254DE481CD466,69,,,
0x005edcac0e2ec88658f67fc22a66769e84b3ff8c,57,,,
0x831E73494Ba05c353cd7119134C0dc43D13761db,76,,,
0x7ea6b96210ca72fb988ba6e53ed775b5ccf77494,77,,,
0x791E08E878f0106001B8d586a45032Fbe98d49E1,67,,,
0xc37a426b889d276afa05396047e9477f3c7a9630,54,,,
0x2d762620b7d2003c8876983f46e08ddce60da29f,79,,,
0x118e6529c78bf7a9484d13e5b650be11313448c4,65,,,
0xab976ed1a9e6174dde75df8e0cdfb4c0091dd27e,67,,,
0xD05085F3124ac0E5Bc144d1859e8A07b883850C8,53,,,
0xdca1003b81dd33c3d3816b3bb709dfceb63b6005,58,,,
0x4f05783325e29b6c86b559098b121c5b707c605b,60,,,
0x0fea7575b75496114ac685060cb0615294442af2,63,,,
0xd2ba5F5FE2486e419490364B277874767F33607A,56,,,
0x65a66d71e89f50c9b8d2156642361da9dde17717,749,,,
0x073Ac0A87E977D39021502eFf77fBB652FfC687d,65,,,
0xFa8A9C3AdB322F37A1edB8212639275e9fE4F296,56,,,
0xf40a33285f6612f9a22802cb9b5a6b808283c38b,59,,,
0x918890ce59429f69ba61d5e4aaf8b5d81abc8027,58,,,
0x5a4A000c0Dc09b6a5D5eD46d439C96f101654c8F,60,,,
0xa2662236d125540686b2adc81212f8ec5d6bc8d1,64,,,
0x2a4C1839B7BC5961AAF1751F7E62A6f6d2dE33cD,61,,,
0x32Ddaf42B9bA8dDfC4A1E189395FC904bc5E9206,68,,,
0xc58b6a66354b8a0173ba7470e3999b7c2ead04df,75,,,
0xCEb7fB59753E5Afc63aa8A1F6bA2e17882430bB8,61,,,
0xf675a921db61693b195125344c5aadcb00361973,60,,,
0x8cc752c15725a4849fbb79ee74fee3f1833d2fa3,67,,,
0x6464b4a65594020860577730f916c14d1ec06084,74,,,
0x444Ca89D3500b98F65A94142451572Bf32F6fC5B,79,,,
0xe431ae0D9252a6AB9EFEbC1e4ca4f56aAd436d61,77,,,
0x94abC2474447f2DEe0761658936F15E80f6D070D,62,,,
0xe8Fb12360AeB188429485787cc2DB0656282Cf3C,60,,,
0x460D22c5bc9436d4C48D53eE79B1561b1197Cd46,51,,,
0xDa3370f386a26eA608770860a5395CBa5D62965e,75,,,
0x2cf1d56d27cd3977ba0b3d41a5795fdfd53d4b50,73,,,
0x52b4a3ba8ce6cca3197d8434fa313f4da8b1f911,56,,,
0xb8a4982839e647b6d21a94739791af5a34123b18,62,,,
0x53Af03d441AA0E50f00eF34B7BDb0f1478934316,58,,,
0x39b9f5e4e4fa1f65531debdfeb42bfc0772152b7,107,,,
0xE1B069E9Ee4C56471Ab298475b80aD66A9EbbA41,67,,,
0x687Df7C8b73300d3B0AF51757d1b1FafeFf50C02,50,,,
0x802b93990637a1589a7efbf8b0d9d1ee4af46180,61,,,
0x22137dbaE5FA0A8DFc4e1444A498A50C0bF0F603,60,,,
0x6D86BC506dd81cA593eFCd4477861A7E9701C804,52,,,
0x2f0C34508C98792DD266e19034ec346Ae5236dC7,65,,,
0xd3f04011cdfc3a6421dbe50ca3f531b04e1d7d53,68,,,
0xc0f7c11807531fD8fC1bf281f0aB29073402a0Fe,52,,,
0x587c4c8989a93f19e611f25cbd98646c6729e37e,67,,,
0x2E4f08F34E4f18651d8162b49D4F1C8a5DEFD504,57,,,
0xB44A86405103f0aC6BFd89013212C5a8701eE1d6,71,,,
0x1deAAaB48b0fc66D9eB6ecadE62d6CE78C41D2B0,57,,,
0x18c7BBE3a12BF3074141194CB57176374ca1aF79,80,,,
0xBAFA1D0f10f930E49497e71a23197E6B18DBE821,71,,,
0xE221c28ee1721e37F1d087A09ca370d582fc0661,76,,,
0xcd91251f2cc741edab8ffc85822ac1eada08341f,67,,,
0x4a625A3f5d4CeE8075c2240345aCBe944C3dfb11,70,,,
0xb30413de04b89c1423952dd0fbf00735b8e41239,76,,,
0x0aac2f416493553aa7e4c7d7edd9accd3494452f,63,,,
0x851fba41172b2838c8858029c56bec9b6c1e92ac,59,,,
0x81403ad6a5cf3844ca82830c6c6c99efa1bbdb92,60,,,
0x9641Ce570241afBbdc1Cc3210bFe5aa9e4F1998E,59,,,
0x0329fA7854df22Fa3e354144F83e2b9e1Fe0C94c,75,,,
0x7c2d4C9125Bc36503C1B66aEa07c16da271eee0F,71,,,
0x43A69b70031d6FD8B7EA16Ce74d3b53492266987,52,,,
0x4FEbAE18Cf2dbE4E91F23CF43c33B6F65f0C4fb7,54,,,
0xf3D838091702bA752257fAbE05ae5b12b9daaB8C,56,,,
0x1f2b6323eB2D22481955e92337f82650D0BB543C,60,,,
0x95eFBF6299fCdC4A4f666B59B037cf72C465D5aC,66,,,
0xa9c26302Bd7f39Ddd6D729F851CD95450FE7e7dE,56,,,
0xd1eddc72a63a6eadad49b71c561a819ba73ae541,57,,,
0x7c3504090aeA82aF4BEf8512EB86536A2BCa2c49,68,,,
0x0a388520a347746aff2357fc60c76b26e1f3e369,64,,,
0x2CBA3550C4aF69C134aE61CC8ED9B514D68dc31D,62,,,
0xAB8486435F2f3bE90099BE43a9451C15A4094A0f,121,,,
0x9e62b096ccf945E1bA444e6e0cD1e799D1F45684,70,,,
0xDFff7477F519eD006bD596a00DE6771F9CcF234B,65,,,
0x0aaa4ed602445e77ffd16dfdb52a7f16b38bc73d,63,,,
0xF10709002319FE9eC6DBc990Fb18f383E4aA38d5,72,,,
0x3D2eeb4809417de7f8eCC884348a074CB7024770,51,,,
0xb2c48b09C8581F588C5a7E5f8F6Bd134B018E269,69,,,
0x474249Bc006C639B3280651BFfa83445D4F2DdA2,67,,,
0x6fdd9Eca2bE71e5f2fa4f759B50b3161a67C12D0,63,,,
0xEA808D4D5F3d9efbD01F4bcCBb50a51E728d0042,59,,,
0x036c52623E7FEc4f4F10d36f4e5e5f23954b513B,73,,,
0x7841c480d59e976539f444ed356a2713aac7da8a,68,,,
0x6E887ed03DdF0D1667CBf3FFEC7E9FFef8dA9c45,51,,,
0x72f27c053248302151651bbffb8ca92ac1c42983,65,,,
0x50C5a08a1d8c6C24908E697B3f59C9966526714f,65,,,
0x9d6774daf1efead87116ed8eb57ca4de25b960f3,102,,,
0x460c92dc066c563aa8d7d4d973175666ca8b6d2e,55,,,
0x7e360ae8c577039d07b9025535ad425fd249ff3f,61,,,
0x9f1af18984a90194239df824d22c96a19182a47f,70,,,
0x301915196206d54a80968bcc4d79ac5fada9b04e,93,,,
0xFd533363D6C54eddE0935F891a743fEB823149Ab,63,,,
0xed54ead6ac4959bba02502dc4997002b5c9ee20f,51,,,
0x6aB6F0da2b65CE87230CA21B1763D41B044bBDef,76,,,
0xFeDF4d32d9d761c2573E3d1f3405eef3F91A1bF8,64,,,
0x380b65b7270f75563c02adb8449d081213d3d683,78,,,
0xf9c6ABf402e27F552066c8F2b9c6415B98a3E364,54,,,
0xa7fbbc0c22bfe7f3333b728342cda41d4f005a76,53,,,
0xae134A6CdCE303714dAfF4bA06a5fD6E7c524178,78,,,
0xb32ae3292c1fcdb255dc2375d5dc01f6892dcd1f,67,,,
0x03d2A01FA7242b73D4726c52D2930D0597Ddcd89,69,,,
0x2aFaAbc75a1641E7F6814d2625A6b66912bB0907,77,,,
0xF5510313efC5E5EE7E58d6e9F0FE649fA64bF743,66,,,
0x90457c084ec5b4c42354ea3c006ad3de228cc08d,57,,,
0xb649ca75297920c79e706c112ba82c7470d47319,71,,,
0xe274EF18009cAd8ad542be67848854039fbA5af9,52,,,
0xcEcdAf13355BE7d3cEb82A070E817ddC05B73286,402,,,
0xc1B7cAcd1959186209e4EdAd0cB8E9252c480dA3,76,,,
0x446D2f113eFdF28B71c5BE1F09Ef8007354a7c1C,57,,,
0xcF43158147B4b3fC8521cD9D13f24Bc007751DE4,51,,,
0xfdfafc8a21bfa687f4682139f60f1035f86a87ae,59,,,
0x7d715A9B9823FA8469fFCC2C8eC7B40db2f4D266,56,,,
0xE1Ae655F11AF9945cb63D9564261df46c0faEE25,61,,,
0xe0342b5a24294f47274e5bad5b41452fc61fcdf9,65,,,
0xf02a7a19561aa70c9b6b21c0d307b0142f949fab,57,,,
0x582BE4E441EBFA093792B7a5613517fAA9e7525a,69,,,
0xae209d74918dbb1ff9a331259b4a8e8b6052d6e5,75,,,
0x8de84f44c3ef5e731676083997b9862cfb4a4ab3,55,,,
0x19228fb69E57B6045B8eaD63fe34FFd835f05A2b,72,,,
0x1a65774f5f06fc765f2d853ac5092aeb054a492a,53,,,
0x560453180dDd8ece5643c0736292d9E9db94D5B6,62,,,
0x20a624e4e0f6ebd92850ae63c35282d923d6e37a,61,,,
0x1063AeB6F53e21de0936dEf246bc6E8Ae2A23b1E,71,,,
0x629637cA7232d2A9584C561eEb016A8b09BD508E,69,,,
0x02668c1f6be99e16d77d0553eb25d1d395d86587,109,,,
0x0b39727688b0923d4f7d0e17abc3e08a65e11061,65,,,
0x21A135dBE868a9a147D02f8617D63cD1D0D97dc8,257,,,
0x17dCbF394906077B9841440c1051dA559E483d4b,111,,,
0x1e85a2472b0f69bdd1fa7c013a7028c9647d4f88,66,,,
0x9d7a72Ce4FfCEf40F367E80742daD616Cfc0b02f,52,,,
0xaB74F6c9974a48013d85ea3204A4BA2043e91874,72,,,
0xd989212a98329e83794dd5886c7f4dc4156d8e44,59,,,
0x2f9D3624BFFcCDFDDFD7b4808e725aCB1Bab459f,68,,,
0xB972B86374Ce3b4392f186Cce6974C1543BCEc34,53,,,
0x54119E5a02BAe9943B46c25010142a53985141C3,66,,,
0x62F4Ba01F35BE3D3a9f35f8DDe1fFB1fD93013b7,56,,,
0x972ea656d5ba8bb04cb7ef782106e6a6c2cf6aeb,114,,,
0x8F64524AB8cf6090CF643579100b793373dBC981,63,,,
0x9304a741c7afc7120c5884c4ff454bc131c9ea69,79,,,
0xf9d733323b1b245ca1cad6d196e6380ff3dcb24b,55,,,
0x76295e5e1c8e862eb6fb96eba144c3f1bef1a66b,66,,,
0x7736bc59d9fe8c78980ce7c0859a0d5bd5442cbd,70,,,
0x79535BcDbfD4D9dF8c545374e223F28ea5442562,64,,,
0xc15b51d4068e81e01405c4c58f9bf39f2194ee09,68,,,
0x3Fdf70e2e5b8E9Adcf451eae230Da3Fb4545705E,56,,,
0x12c7d847ca6eed363c8b29020f7bf1b3aa6d8f2e,79,,,
0xE47a99a108B3750157A1853aacc33fEc2dEA33e9,56,,,
0x9c8940143154d5dfd74304f62ed541343b65225c,72,,,
0x17E6E6740ca277Ee7Bc9bDB03483774F8da560Bf,70,,,
0x742A284F26F7f94F0987a751FC97C2a392C51545,69,,,
0xd9037ae633183d9964b68f805ccce8d195aa29c9,73,,,
0x67D57Ecb76E675dbA141a1884905b6FCeFAC09F0,63,,,
0x37b7089c2Ef86f77c8059c85499E67d7685efA01,62,,,
0x165B177B29503BC91D1d956077748fe3944fd4dD,58,,,
0x2399AEd9fd257d630d74dC27E755de63E5024E70,67,,,
0xA1FE7bC2E3A906dCcc71Ec1dB4dE629d6c810556,4038,,,
0x5d4c0C726481284a6B2D4b7db603287DCB33ce2E,58,,,
0x7a3df65e3239ce4812420c55014234396451f73c,68,,,
0xfa43cd0594c5eb6f8e1ee3a2f0571f724f9cea9f,74,,,
0x0eafcca45954e56022b4770d9c4e89203d0dba2b,63,,,
0xe17e37b687d9555839a48e86fc915e0451dd9554,70,,,
0xF6701E03F1DeDF1E9F96c7ba433d9e22b44ff2Ab,205,,,
0x1C985F35bAB033A3bA748727282CCc87427F01a1,57,,,
0x53649424d472252A2f026C492cf2EbA94823471b,59,,,
0xedd57ac158170778ed528a6c109b11cdbeb58407,77,,,
0xd30E5AC0D988766fB29661E077D9eD4a5e7EdbBb,56,,,
0x8c17aba5b3046bd4f99bdd01dd7c8db9568f4975,65,,,
0x0AF0154c37595C48d26Aff73C3a87a25891802B2,52,,,
0x6fd9a168f59f976577d099503c9fd6ff2335ced3,69,,,
0xac173efdc59e3630ebb259c85e1d48dc77646346,116,,,
0x2E8840Ca8b4570a798949a79f87ed93aa251849B,53,,,
0xC51fdD353568b70078C902F5bF195bdF95de4dA4,72,,,
0x5e55c8b81ce2ff2cb4511a95222647275a5af5a7,68,,,
0xc52e62ac8ecbd7c2f1a98d347f333c58a3b4a7cc,54,,,
0xc83b0b3befebe2932b8ab6e8f025d476d5834e45,52,,,
0x0067e167cAF808eaa6f642D9232e54FF7bb47c07,62,,,
0x6c167f73a85C9E7785F7D5129887760aF0930252,65,,,
0x7b23f701b6c2757c224718ae4439e710dd4b7078,73,,,
0xadDd1824d1d6f56E2f041B74970bB3C3f50C6654,71,,,
0xf6Ed18BFE53d7f125162bd1861E71E4120888CC8,79,,,
0xe36033c13f1b2f3ab4d23f9e69bd43fb6047aeda,55,,,
0x072E157F61Fd14d0a9DD10faa6FA2416707617eF,73,,,
0x376d4db5ec9ca5ea358b66d15452923f42d363b8,68,,,
0xd76A458B4722e13cd3fA15160b9E99F8c86318f5,60,,,
0x40614f6a6e687930435333a11c52c9b50dcd83b3,67,,,
0xa34e6ef5167875ba2e6099b34df3c191031afbc2,73,,,
0x5369072422a0dc27a53189DaD21a24a153303681,52,,,
0xa9b279Bf9D973C59A8E25b299920899CFa899e9D,73,,,
0xB97528bc48EcA518619A2FcdB7757aFa20EB14B2,77,,,
